_id,hilo,topico,total_tweets,total_retweets,total_favoritos,promedio_rt,promedio_fv,total_hashtags,emocion_hilo_1,tupla_emocion_hilo,user_total_followers,user_puntaje_sigmo,user_verificado,log_prt,log_pfv,log_total_retweets,log_total_favoritos,rnd_user_puntaje_sigmo,log_user_total_followers
ObjectId("5d34a6786b361d34247c0d93"),74,4,8,1011,3028,126,378,0,Joy,Joy+Fear,3296,0.84238,false,2.103803720955957,2.578639209968072,3.0051805125037805,3.481299273332856,0.8,3.518118947143153
ObjectId("5d34a6786b361d34247c0d94"),287,4,20,2041,8990,102,450,0,Joy,Joy+Fear,7113,1.18423,false,2.012837224705172,2.6541765418779604,3.3100557377508912,3.953807997665307,1.2,3.8521138608497614
ObjectId("5d34a6786b361d34247c0d95"),148,4,11,1656,16304,151,1482,0,Joy,Joy+Fear,223142,1.16778,true,2.1818435879447726,3.1711411510283822,3.219322508419337,4.212320803141976,1.2,5.3485832675643765
ObjectId("5d34a6786b361d34247c0d96"),61,7,7,8643,24133,1235,3448,0,Joy,Joy+Anger,18433,1.00639,true,3.092018470752797,3.5376931943673906,3.936714758211204,4.3826293083969174,1,4.265619583153884
ObjectId("5d34a6786b361d34247c0d97"),305,4,22,4191,21954,190,998,0,Joy,Joy+Fear,25448,1.08227,false,2.2810333672477277,2.9995654882259823,3.6224212739756703,4.341533441440407,1.1,4.405670721721326
ObjectId("5d34a6786b361d34247c0d98"),244,10,16,13855,106323,866,6645,1,Joy,Joy+Surprise,14659372,1.87456,true,2.9380190974762104,3.822560336942692,4.141637874673272,5.026631306772619,1.9,7.166115395375816
ObjectId("5d34a6786b361d34247c0d99"),199,12,14,152,331,11,24,1,Fear,Fear+Joy,2367,0.7956,false,1.0791812460476249,1.3979400086720377,2.184691430817599,2.5211380837040362,0.8,3.374381698050882
ObjectId("5d34a6786b361d34247c0d9a"),312,5,22,16415,37115,746,1687,0,Fear,Fear+Disgust,74485,1.22784,true,2.873320601815399,3.2273724422896364,4.215267343431722,4.5695611660508035,1.2,4.872074652693193
ObjectId("5d34a6786b361d34247c0d9b"),249,3,16,90,745,6,47,1,Anger,Anger+Joy,1654,0.77657,false,0.8450980400142568,1.6812412373755872,1.9590413923210936,2.8727388274726686,0.8,3.2187979981117376
ObjectId("5d34a6786b361d34247c0d9c"),369,4,30,15182,31217,506,1041,10,Joy,Joy+Fear,21757,0.96334,false,2.705007959333336,3.0178677189635055,4.1813575920284505,4.49440507627968,1,4.337618972419386
ObjectId("5d34a6786b361d34247c0d9d"),45,9,6,594,912,99,152,0,Fear,Fear+Joy,47786,1.33141,false,2,2.184691430817599,2.7745169657285498,2.960470777534299,1.3,4.679309766985715
ObjectId("5d34a6786b361d34247c0d9e"),13,5,4,1603,1028,401,257,2,Joy,Joy+Surprise,18292,0.81307,false,2.60422605308447,2.41161970596323,3.2052043639481447,3.012415374762433,0.8,4.262284934377744
ObjectId("5d34a6786b361d34247c0d9f"),265,0,18,334,2380,19,132,1,Joy,Joy+Fear,23229,1.25513,false,1.3010299956639813,2.123851640967086,2.525044807036845,3.37675939540488,1.3,4.366049209800235
ObjectId("5d34a6786b361d34247c0da0"),167,2,12,22646,63493,1887,5291,1,Joy,Joy+Fear,10262,0.9812,false,3.27600198996205,3.7236198355154633,4.355010680091146,4.802732687654082,1,4.011274328904725
ObjectId("5d34a6786b361d34247c0da1"),245,9,16,3577,11834,224,740,0,Fear,Fear+Surprise,203698,1.32496,true,2.3521825181113627,2.869818207979328,3.553640336231354,4.073168262265102,1.3,5.308988896965074
ObjectId("5d34a6786b361d34247c0da2"),237,7,16,802,4085,50,255,1,Fear,Fear+Joy,21952,0.96558,true,1.7075701760979363,2.4082399653118496,2.904715545278681,3.611298362296429,1,4.341493877399029
ObjectId("5d34a6786b361d34247c0da3"),288,8,20,1869,7475,93,374,0,Fear,Fear+Joy,16260,0.89688,false,1.9731278535996986,2.574031267727719,3.271841606536499,3.8736692927067944,0.9,4.211147249814492
ObjectId("5d34a6786b361d34247c0da4"),38,4,6,333,403,56,67,5,Joy,Joy+Anger,8234,0.7903,false,1.7558748556724915,1.8325089127062364,2.5237464668115646,2.606381365110605,0.8,3.9156636035057732
ObjectId("5d34a6786b361d34247c0da5"),194,9,13,6322,15054,486,1158,1,Fear,Fear+Sadness,18540,1.42688,false,2.6875289612146345,3.064083435963596,3.8009231818132183,4.177680759848778,1.4,4.268133153906103
ObjectId("5d34a6786b361d34247c0da6"),88,7,8,90,152,11,19,0,Joy,Joy+Fear,77599,0.83005,false,1.0791812460476249,1.3010299956639813,1.9590413923210936,2.184691430817599,0.8,4.889861721258188
ObjectId("5d34a6786b361d34247c0da7"),371,5,31,10199,23613,329,762,0,Joy,Joy+Surprise,15215,1.12935,false,2.5185139398778875,2.8825245379548803,4.008600171761918,4.373169558903721,1.1,4.182300499593339
ObjectId("5d34a6786b361d34247c0da8"),247,10,16,3011,4546,188,284,0,Sadness,Sadness+Joy,51265,1.04661,false,2.2764618041732443,2.45484486000851,3.478854967528663,3.6577249542051082,1,4.709829433186508
ObjectId("5d34a6786b361d34247c0da9"),279,4,19,1177,4990,62,263,0,Joy,Joy+Fear,17488,0.9767,false,1.7993405494535817,2.4216039268698313,3.0711452904510828,3.698187569866122,1,4.242764977752096
ObjectId("5d34a6786b361d34247c0daa"),25,1,5,504,536,101,107,3,Fear,Fear+Joy,10365,0.84063,true,2.0086001717619175,2.03342375548695,2.7032913781186614,2.7299742856995555,0.8,4.015611204503513
ObjectId("5d34a6786b361d34247c0dab"),183,4,13,12786,37918,984,2917,0,Joy,Joy+Fear,355178,1.35629,true,2.9934362304976116,3.4650852875574327,4.106768665176806,4.57885687560146,1.4,5.5504472801534925
ObjectId("5d34a6786b361d34247c0dac"),338,4,25,2688,8333,108,333,0,Surprise,Surprise+Joy,51265,1.04661,false,2.037426497940624,2.5237464668115646,3.4295908022233017,3.9208534961212593,1,4.709829433186508
ObjectId("5d34a6786b361d34247c0dad"),195,4,13,2939,10438,226,803,0,Fear,Fear+Joy,6679,0.83638,true,2.3560258571931225,2.905256048748451,3.4683473304121573,4.018658897585517,0.8,3.824776462475546
ObjectId("5d34a6786b361d34247c0dae"),358,4,28,13118,36650,468,1309,0,Joy,Joy+Fear,132590,1.06386,false,2.6711728427150834,3.1172712956557644,4.11790073206452,4.564085828596713,1.1,5.122514046067324
ObjectId("5d34a6786b361d34247c0daf"),368,4,30,67225,382048,2241,12735,0,Fear,Fear+Joy,18122,1.02379,true,3.3506356082589543,4.105033050393594,4.827537271159405,5.582119067270048,1,4.258230090449129
ObjectId("5d34a6786b361d34247c0db0"),206,13,14,340,554,24,40,2,Fear,Fear+Anger,35489,1.33976,false,1.3979400086720377,1.6127838567197355,2.5327543789924976,2.7442929831226763,1.3,4.5501059993475925
ObjectId("5d34a6786b361d34247c0db1"),212,6,14,324,1170,23,84,0,Fear,Fear+Sadness,15807,1.3788,false,1.380211241711606,1.9294189257142926,2.5118833609788744,3.068556895072363,1.4,4.198876927243553
ObjectId("5d34a6786b361d34247c0db2"),388,4,39,5784,21090,148,541,0,Sadness,Sadness+Surprise,41618,1.01981,false,2.173186268412274,2.733999286538387,3.7623033632877685,4.3240971716876135,1,4.619291640995758
ObjectId("5d34a6786b361d34247c0db3"),116,4,9,1023,3099,114,344,0,Fear,Fear+Anger,19202,0.9814,false,2.060697840353612,2.537819095073274,3.010299956639812,3.4913616938342726,1,4.283369081915453
ObjectId("5d34a6786b361d34247c0db4"),216,7,14,5185,25930,370,1852,0,Fear,Fear+Joy,11453,1.01181,false,2.569373909615046,3.2678754193188975,3.7148325124333326,4.413819265173045,1,4.058957178777311
ObjectId("5d34a6786b361d34247c0db5"),182,8,12,1567,3435,131,286,1,Fear,Fear+Surprise,15288,1.208,true,2.12057393120585,2.4578818967339924,3.1953460583484197,3.5360531551592045,1.2,4.184379080658596
ObjectId("5d34a6786b361d34247c0db6"),218,4,15,2460,7360,164,491,0,Joy,Joy+Fear,578806,1.41355,true,2.2174839442139063,2.69196510276736,3.3911116137028023,3.866936817731639,1.4,5.762533774767301
ObjectId("5d34a6786b361d34247c0db7"),267,4,18,30384,297183,1688,16510,0,Joy,Joy+Anger,223142,1.16778,true,3.227629649571009,4.217773377401495,4.482659240683335,5.473025423867939,1.2,5.3485832675643765
ObjectId("5d34a6786b361d34247c0db8"),70,1,7,9463,23702,1352,3386,0,Joy,Joy+Fear,195935,1.25646,true,3.131297796597623,3.5298151966446305,3.976074731619874,4.374803316516083,1.3,5.292114237755639
ObjectId("5d34a6786b361d34247c0db9"),181,5,12,890,1603,74,134,3,Joy,Joy+Surprise,132590,1.06386,false,1.8750612633917,2.130333768495006,2.949877704036875,3.2052043639481447,1.1,5.122514046067324
ObjectId("5d34a6786b361d34247c0dba"),232,4,15,3804,12092,254,806,4,Joy,Joy+Fear,4387,0.80608,false,2.406540180433955,2.90687353472207,3.5803546611065915,4.082534052872713,0.8,3.6422666189026733
ObjectId("5d34a6786b361d34247c0dbb"),207,10,14,2482,2181,177,156,4,Fear,Fear+Joy,14503,1.0168,false,2.250420002308894,2.1958996524092336,3.394976719554564,3.338854746252323,1,4.161487791087453
ObjectId("5d34a6786b361d34247c0dbc"),220,9,15,21083,68608,1406,4574,0,Joy,Joy+Fear,36112,0.9681,true,3.1482940974347455,3.6603910984024672,4.32395300754292,4.836381089379656,1,4.557663567887565
ObjectId("5d34a6786b361d34247c0dbd"),302,9,21,6801,17354,324,826,0,Joy,Joy+Fear,125031,1.27649,false,2.5118833609788744,2.9175055095525466,3.8326366275967034,4.239424618007431,1.3,5.09702117816689
ObjectId("5d34a6786b361d34247c0dbe"),383,8,36,375,5315,10,148,3,Fear,Fear+Disgust,2045,0.84227,false,1.0413926851582251,2.173186268412274,2.575187844927661,3.725584972270694,0.8,3.3109056293761414
ObjectId("5d34a6786b361d34247c0dbf"),370,4,30,4910,10151,164,338,0,Surprise,Surprise+Fear,116778,1.17635,false,2.2174839442139063,2.530199698203082,3.691169934131604,4.006551609086649,1.2,5.0673647519878715
ObjectId("5d34a6786b361d34247c0dc0"),187,4,13,38,305,3,23,1,Joy,Joy+Fear,1894,0.73826,false,0.6020599913279624,1.380211241711606,1.591064607026499,2.48572142648158,0.7,3.2776092143040914
ObjectId("5d34a6786b361d34247c0dc1"),328,0,24,330,1796,14,75,0,Joy,Joy+Fear,29176,1.03037,false,1.1760912590556813,1.8808135922807914,2.519827993775719,3.2545480771089736,1,4.4650406353838505
ObjectId("5d34a6786b361d34247c0dc2"),234,4,15,157,248,10,17,0,Fear,Fear+Joy,756,0.801,false,1.0413926851582251,1.255272505103306,2.1986570869544226,2.3961993470957363,0.8,2.8790958795000727
ObjectId("5d34a6786b361d34247c0dc3"),269,4,18,800,1950,44,108,17,Fear,Fear+Joy,3725,0.77751,false,1.6532125137753437,2.037426497940624,2.9036325160842376,3.2902572693945182,0.8,3.571242850560224
ObjectId("5d34a6786b361d34247c0dc4"),114,4,9,91,374,10,42,0,Joy,Joy+Fear,765,0.68881,false,1.0413926851582251,1.6334684555795864,1.9637878273455553,2.574031267727719,0.7,2.884228769632604
ObjectId("5d34a6786b361d34247c0dc5"),93,4,8,24369,70963,3046,8870,0,Anger,Anger+Surprise,677357,2.2602,true,3.4838724542226736,3.9479725792457803,4.386855529184724,4.851038087220616,2.3,5.830818264446593
ObjectId("5d34a6786b361d34247c0dc6"),16,12,4,865,1488,216,372,1,Sadness,Sadness+Joy,34625,1.04733,false,2.3364597338485296,2.571708831808688,2.937517892017347,3.1728946977521764,1,4.539402324692307
ObjectId("5d34a6786b361d34247c0dc7"),26,9,5,218,366,44,73,3,Fear,Fear+Joy,6863,0.85602,false,1.6532125137753437,1.8692317197309762,2.3404441148401185,2.5646660642520893,0.9,3.836577274840649
ObjectId("5d34a6786b361d34247c0dc8"),1,3,3,17739,39908,5913,13303,2,Joy,Joy+Fear,393734,1.22267,false,3.771881320190099,4.123982236211463,4.248953615495708,4.601070845801489,1.2,5.595204021930823
ObjectId("5d34a6786b361d34247c0dc9"),240,9,16,21641,62060,1353,3879,0,Fear,Fear+Joy,357107,1.38032,true,3.1316186643491255,3.5888317255942073,4.335297392702007,4.792818769169239,1.4,5.55279957944772
ObjectId("5d34a6786b361d34247c0dca"),94,9,8,8106,21152,1013,2644,0,Surprise,Surprise+Joy,271068,1.48879,true,3.0060379549973173,3.4224256763712044,3.9088601730172767,4.325371969396705,1.5,5.433079853623477
ObjectId("5d34a6786b361d34247c0dcb"),78,9,8,1636,7051,204,881,0,Fear,Fear+Surprise,21952,0.96558,true,2.311753861055754,2.94546858513182,3.2140486794119414,3.8483123036272846,1,4.341493877399029
ObjectId("5d34a6786b361d34247c0dcc"),139,11,10,5934,12582,593,1258,1,Joy,Joy+Fear,182030,1.25062,true,2.7737864449811935,3.1000257301078626,3.77342072329061,4.0997841966035775,1.3,5.2601453549218
ObjectId("5d34a6786b361d34247c0dcd"),158,4,11,28688,164016,2608,14911,0,Joy,Joy+Fear,19492,0.94668,true,3.4164740791002206,4.173535895009906,4.457715410495883,5.214888864045033,0.9,4.289878682790416
ObjectId("5d34a6786b361d34247c0dce"),172,4,12,8923,29586,744,2466,0,Joy,Joy+Anger,357107,1.38032,true,2.8721562727482928,3.392169149489736,3.9505595616118003,4.471100931720383,1.4,5.55279957944772
ObjectId("5d34a6786b361d34247c0dcf"),215,0,14,472,1313,34,94,3,Sadness,Sadness+Fear,11049,0.84635,false,1.5440680443502757,1.9777236052888478,2.6748611407378116,3.118595365223762,0.8,4.04336227802113
ObjectId("5d34a6786b361d34247c0dd0"),211,2,14,33,133,2,10,0,Joy,Joy+Fear,2671,0.77737,false,0.47712125471966244,1.0413926851582251,1.5314789170422551,2.1271047983648077,0.8,3.426836453803508
ObjectId("5d34a6786b361d34247c0dd1"),355,8,27,563,4782,21,177,0,Joy,Joy+Anger,9225,0.9657,false,1.3424226808222062,2.250420002308894,2.751279103983342,3.679700380871964,1,3.965013450272248
ObjectId("5d34a6786b361d34247c0dd2"),3,4,3,166,557,55,186,0,Sadness,Sadness+Surprise,73354,0.9744,true,1.7481880270062005,2.271841606536499,2.2227164711475833,2.7466341989375787,1,4.865429721429503
ObjectId("5d34a6786b361d34247c0dd3"),204,0,14,3568,11010,255,786,0,Fear,Fear+Joy,52686,1.11236,true,2.4082399653118496,2.8959747323590648,3.5525465479556604,4.041826762637544,1.1,4.721703470530691
ObjectId("5d34a6786b361d34247c0dd4"),52,8,6,95,234,16,39,1,Joy,Joy+Fear,334,0.68012,false,1.2304489213782739,1.6020599913279623,1.9822712330395684,2.3710678622717363,0.7,2.525044807036845
ObjectId("5d34a6786b361d34247c0dd5"),106,2,9,1450,5180,161,576,0,Joy,Joy+Fear,130289,1.20046,true,2.2095150145426308,2.7611758131557314,3.161667412437736,3.714413592287121,1.2,5.114911084081892
ObjectId("5d34a6786b361d34247c0dd6"),381,7,34,10252,32246,302,948,2,Joy,Joy+Anger,6549,0.81411,false,2.481442628502305,2.977266212427293,4.010850957373923,4.508489317605435,0.8,3.816241299991783
ObjectId("5d34a6786b361d34247c0dd7"),334,13,25,1859,7644,74,306,0,Joy,Joy+Fear,54498,1.35825,false,1.8750612633917,2.4871383754771865,3.2695129442179165,3.883377489748339,1.4,4.736388533497444
ObjectId("5d34a6786b361d34247c0dd8"),118,4,9,4,18,0,2,0,Joy,Joy+Fear,189,0.70106,false,0,0.47712125471966244,0.6989700043360189,1.2787536009528289,0.7,2.278753600952829
ObjectId("5d34a6786b361d34247c0dd9"),161,8,11,1606,8369,146,761,0,Anger,Anger+Surprise,7820,0.95841,false,2.167317334748176,2.8819549713396007,3.2060158767633444,3.92272545799326,1,3.8932622858879915
ObjectId("5d34a6786b361d34247c0dda"),261,10,17,1242,1329,73,78,0,Joy,Joy+Fear,27942,0.82514,false,1.8692317197309762,1.8976270912904414,3.094471128641645,3.123851640967086,0.8,4.446273030751088
ObjectId("5d34a6786b361d34247c0ddb"),185,4,13,187,663,14,51,0,Joy,Joy+Fear,2353,0.85776,false,1.1760912590556813,1.7160033436347992,2.27415784926368,2.8221680793680175,0.9,3.371806458507416
ObjectId("5d34a6786b361d34247c0ddc"),178,4,12,150,1575,12,131,0,Anger,Anger+Surprise,5059,0.95575,false,1.1139433523068367,2.12057393120585,2.1789769472931693,3.1975562131535367,1,3.7041505168397992
ObjectId("5d34a6786b361d34247c0ddd"),266,9,18,5942,26766,330,1487,0,Surprise,Surprise+Anger,9639982,1.54606,true,2.519827993775719,3.17260293120986,3.7740057302582093,4.427599698924868,1.5,6.984076268030144
ObjectId("5d34a6786b361d34247c0dde"),180,7,12,2383,8508,199,709,0,Joy,Joy+Disgust,162096,1.17647,false,2.3010299956639813,2.8512583487190755,3.377306251068199,3.9298785236567833,1.2,5.2097749772451705
ObjectId("5d34a6786b361d34247c0ddf"),132,4,10,333,2721,33,272,0,Fear,Fear+Joy,2840,0.90589,false,1.5314789170422551,2.436162647040756,2.5237464668115646,3.434888120867316,0.9,3.453471233722936
ObjectId("5d34a6786b361d34247c0de0"),12,4,4,9289,43693,2322,10923,0,Fear,Fear+Joy,4761,0.87198,false,3.3660492098002353,4.038381691467696,3.968015713993642,4.64042180434357,0.9,3.677789391068861
ObjectId("5d34a6786b361d34247c0de1"),64,4,7,584,1306,83,187,0,Joy,Joy+Fear,58433,1.36473,false,1.9242792860618816,2.27415784926368,2.7671558660821804,3.116275587580544,1.4,4.76666561621731
ObjectId("5d34a6786b361d34247c0de2"),372,8,31,1034,2345,33,76,3,Joy,Joy+Fear,20151,0.91975,true,1.5314789170422551,1.8864907251724818,3.0149403497929366,3.3703280077795106,0.9,4.304318154490057
ObjectId("5d34a6786b361d34247c0de3"),18,12,4,1038,1269,260,317,0,Joy,Joy+Fear,126821,0.90971,false,2.416640507338281,2.5024271199844326,3.016615547557177,3.103803720955957,0.9,5.103194597787348
ObjectId("5d34a6786b361d34247c0de4"),308,13,22,862,1180,39,54,2,Fear,Fear+Joy,35489,1.33976,false,1.6020599913279623,1.7403626894942439,2.9360107957152097,3.072249897613515,1.3,4.5501059993475925
ObjectId("5d34a6786b361d34247c0de5"),103,2,9,90040,108406,10004,12045,0,Joy,Joy+Sadness,9091,0.87561,false,4.00021709297223,4.080842858834561,4.95444030965223,5.035057326143518,0.9,3.9586594270529334
ObjectId("5d34a6786b361d34247c0de6"),222,13,15,351,400,23,27,1,Joy,Joy+Surprise,35489,1.33976,false,1.380211241711606,1.4471580313422192,2.546542663478131,2.603144372620182,1.3,4.5501059993475925
ObjectId("5d34a6786b361d34247c0de7"),150,1,11,12292,63000,1117,5727,0,Joy,Joy+Sadness,175315,1.17228,false,3.0484418035504044,3.758003009299799,4.089657881621529,4.799347442962076,1.2,5.243821553256476
ObjectId("5d34a6786b361d34247c0de8"),67,7,7,13617,13388,1945,1913,0,Joy,Joy+Fear,355178,1.35629,true,3.289142835932333,3.281941933440825,4.134113329842324,4.126748141560192,1.4,5.5504472801534925
ObjectId("5d34a6786b361d34247c0de9"),30,12,5,97,169,19,34,0,Fear,Fear+Joy,55602,1.03766,false,1.3010299956639813,1.5440680443502757,1.9912260756924949,2.230448921378274,1,4.745098224105389
ObjectId("5d34a6786b361d34247c0dea"),58,4,7,25340,64436,3620,9205,0,Joy,Joy+Fear,63504,1.20577,true,3.5588285248170117,3.9640709705579553,4.403823748902307,4.80913531272523,1.2,4.802807920361628
ObjectId("5d34a6786b361d34247c0deb"),57,0,7,154,1404,22,201,1,Joy,Joy+Fear,23229,1.25513,false,1.3617278360175928,2.305351369446624,2.1903316981702914,3.1476763242410986,1.3,4.366049209800235
ObjectId("5d34a6786b361d34247c0dec"),257,4,17,314,1844,18,108,0,Sadness,Sadness+Joy,65240,1.08882,true,1.2787536009528289,2.037426497940624,2.4983105537896004,3.265996370495079,1.1,4.81452060919156
ObjectId("5d34a6786b361d34247c0ded"),380,10,34,22854,114398,672,3365,1,Anger,Anger+Joy,24991,0.96816,true,2.828015064223977,3.527114111639805,4.3589812256253495,5.058422228159977,1,4.397801012197206
ObjectId("5d34a6786b361d34247c0dee"),229,6,15,1,9,0,1,0,Sadness,Sadness+Joy,1503,0.8468,false,0,0.3010299956639812,0.3010299956639812,1,0.8,3.1772478362556233
